Loan_Type,Income,LoanAmount,Tenure,DownPayment,Credit_History,Dependents,Education,EmploymentType,Experience,LoanPurpose,PropertyValue,GoldValue,SecurityValue,CoApplicantIncome,Loan_Approved
Business,129117,1084047,240,137178,1,0,Graduate,Self-Employed,26,Purchase,,,,,1
Business,81834,1101009,360,165847,0,3,Not Graduate,Self-Employed,30,Purchase,,,,,0
Business,113577,2681113,24,739609,1,4,Not Graduate,Salaried,28,Education,,,,,0
Business,146243,4111896,240,270057,1,2,Graduate,Freelancer,24,Refinance,,,,,1
Business,23555,4772162,12,614191,1,1,Graduate,Business Owner,29,Business Expansion,,,,,0
Business,146407,2461526,240,241526,1,4,Graduate,Freelancer,11,Education,,,,,1
Business,56020,3241779,360,181321,0,0,Graduate,Self-Employed,18,Purchase,,,,,0
Business,173869,4245005,36,344403,0,0,Not Graduate,Self-Employed,2,Refinance,,,,,0
Business,109168,3856136,120,824925,1,4,Not Graduate,Freelancer,23,Business Expansion,,,,,1
Business,159909,1933197,60,262513,1,4,Not Graduate,Freelancer,29,Purchase,,,,,1
Business,164205,4162764,360,867090,0,2,Not Graduate,Self-Employed,27,Renovation,,,,,0
Business,51046,1586638,240,280304,0,1,Graduate,Business Owner,7,Business Expansion,,,,,0
Business,122503,126117,240,27140,0,3,Graduate,Self-Employed,22,Business Expansion,,,,,0
Business,60813,160761,36,17286,0,2,Not Graduate,Self-Employed,23,Business Expansion,,,,,0
Business,108000,1436768,60,361729,1,4,Graduate,Salaried,18,Refinance,,,,,1
Business,199767,4412221,36,460839,0,4,Not Graduate,Freelancer,6,Purchase,,,,,0
Business,189214,2439769,36,583142,1,3,Graduate,Freelancer,26,Refinance,,,,,1
Business,190390,1476399,24,433226,0,2,Not Graduate,Business Owner,0,Business Expansion,,,,,0
Business,152172,1648091,36,178355,1,2,Graduate,Salaried,30,Business Expansion,,,,,1
Business,62471,3012343,120,174398,0,0,Graduate,Business Owner,25,Purchase,,,,,0
Business,137880,449458,36,51333,1,2,Not Graduate,Business Owner,30,Business Expansion,,,,,1
Business,95349,2094306,60,365095,1,0,Graduate,Salaried,25,Education,,,,,1
Business,185317,4191460,240,338726,1,0,Graduate,Self-Employed,25,Purchase,,,,,1
Business,21098,2173753,180,477778,0,4,Not Graduate,Self-Employed,22,Business Expansion,,,,,0
Business,151558,852014,120,217075,0,1,Graduate,Salaried,19,Purchase,,,,,0
Business,108575,400869,120,61022,0,0,Graduate,Business Owner,25,Refinance,,,,,0
Business,37778,3033205,120,561245,0,4,Graduate,Business Owner,14,Renovation,,,,,0
Business,26369,3045549,180,809240,0,3,Graduate,Salaried,11,Education,,,,,0
Business,78258,3916301,24,780293,1,4,Graduate,Business Owner,4,Purchase,,,,,0
Business,42315,4883997,36,815281,0,0,Graduate,Freelancer,0,Refinance,,,,,0
Business,47252,474681,12,106432,1,0,Not Graduate,Self-Employed,23,Refinance,,,,,0
Business,65168,4876361,60,1265744,1,3,Graduate,Self-Employed,21,Refinance,,,,,0
Business,160795,658014,180,156014,0,0,Graduate,Self-Employed,2,Purchase,,,,,0
Business,70530,2274173,240,569305,1,4,Not Graduate,Salaried,2,Education,,,,,1
Business,187507,1420896,12,173137,0,2,Graduate,Salaried,26,Renovation,,,,,0
Business,129321,2254152,36,285434,0,3,Graduate,Business Owner,3,Business Expansion,,,,,0
Business,114477,1483805,24,321716,1,1,Not Graduate,Freelancer,5,Education,,,,,1
Business,159533,1464438,120,83040,1,3,Graduate,Salaried,4,Business Expansion,,,,,1
Business,73202,3954930,24,658858,1,0,Not Graduate,Freelancer,17,Purchase,,,,,0
Business,21294,1786152,12,472820,1,1,Not Graduate,Self-Employed,9,Renovation,,,,,0
Business,85537,4558516,60,1190831,1,4,Not Graduate,Business Owner,21,Education,,,,,0
Business,188978,1278602,60,75071,1,3,Graduate,Self-Employed,4,Refinance,,,,,1
Business,70705,2614878,240,691180,1,2,Graduate,Salaried,2,Renovation,,,,,1
Business,42054,626984,360,107800,0,1,Not Graduate,Salaried,13,Refinance,,,,,0
Business,110735,3923802,240,1167970,0,4,Graduate,Salaried,0,Refinance,,,,,0
Business,186386,2917599,24,296359,0,2,Not Graduate,Salaried,21,Renovation,,,,,0
Business,74597,1518877,60,116337,1,4,Graduate,Self-Employed,5,Refinance,,,,,1
Business,77059,3089881,36,156942,0,0,Graduate,Salaried,26,Business Expansion,,,,,0
Business,136264,1826141,240,441757,0,1,Not Graduate,Self-Employed,3,Renovation,,,,,0
Business,15388,3066131,36,308425,1,4,Graduate,Salaried,13,Business Expansion,,,,,0
Business,152833,4722585,12,1312393,0,1,Graduate,Business Owner,14,Refinance,,,,,0
Business,148882,1141573,24,133954,0,3,Not Graduate,Business Owner,12,Renovation,,,,,0
Business,175334,1080720,360,204557,0,4,Not Graduate,Salaried,14,Renovation,,,,,0
Business,91724,3662719,24,856375,0,2,Graduate,Freelancer,23,Education,,,,,0
Business,98780,2109261,240,163020,1,0,Graduate,Salaried,7,Business Expansion,,,,,1
