Loan_Type,Income,LoanAmount,Tenure,DownPayment,Credit_History,Dependents,Education,EmploymentType,Experience,LoanPurpose,PropertyValue,GoldValue,SecurityValue,CoApplicantIncome,Loan_Approved
Home,85978,3551870,120,474033,0,3,Graduate,Self-Employed,29,Business Expansion,4267022.0,,,,0
Home,132869,869149,24,257618,0,3,Not Graduate,Freelancer,12,Renovation,2679127.0,,,,0
Home,97878,3554261,60,459622,1,0,Graduate,Freelancer,6,Purchase,5263400.0,,,,0
Home,111945,4839506,60,686212,0,0,Not Graduate,Self-Employed,10,Renovation,5404968.0,,,,0
Home,26088,995207,360,126603,0,2,Graduate,Salaried,3,Renovation,2350041.0,,,,0
Home,24864,4235535,180,1036481,1,0,Graduate,Business Owner,26,Refinance,5494988.0,,,,0
Home,128280,1709569,24,154719,0,0,Not Graduate,Freelancer,12,Refinance,2330542.0,,,,0
Home,85522,4624585,60,858246,1,0,Not Graduate,Salaried,19,Renovation,6359991.0,,,,0
Home,72454,355446,36,54342,1,2,Not Graduate,Salaried,10,Education,676147.0,,,,1
Home,134233,1596589,180,290031,0,1,Graduate,Business Owner,10,Business Expansion,3532601.0,,,,0
Home,21854,1826733,240,168481,0,4,Not Graduate,Salaried,12,Purchase,2220516.0,,,,0
Home,196205,132168,120,19577,0,2,Not Graduate,Business Owner,30,Purchase,1505940.0,,,,0
Home,106248,2886307,36,751241,0,0,Graduate,Business Owner,29,Purchase,4730478.0,,,,0
Home,166076,3275101,240,954370,0,1,Graduate,Freelancer,9,Refinance,4524962.0,,,,0
Home,103497,1934240,36,247598,0,0,Graduate,Self-Employed,29,Refinance,3025206.0,,,,0
Home,120753,3212868,240,161884,0,1,Graduate,Business Owner,16,Purchase,4664679.0,,,,0
Home,115334,3149625,120,755014,1,4,Graduate,Self-Employed,22,Purchase,5124585.0,,,,1
Home,188019,1640086,120,157419,1,3,Not Graduate,Business Owner,14,Education,3030926.0,,,,1
Home,193275,2356698,360,635542,0,4,Graduate,Freelancer,28,Renovation,2591286.0,,,,0
Home,145882,2357887,240,380787,0,4,Not Graduate,Business Owner,13,Education,3074213.0,,,,0
Home,66520,2815100,120,376530,0,4,Not Graduate,Salaried,24,Renovation,4486540.0,,,,0
Home,193496,239360,60,16647,0,2,Not Graduate,Business Owner,22,Renovation,495771.0,,,,0
Home,103674,3559191,240,798660,0,0,Graduate,Salaried,13,Renovation,4757713.0,,,,0
Home,107181,1398063,24,124496,0,4,Not Graduate,Self-Employed,13,Renovation,2552403.0,,,,0
Home,109420,1541263,180,89680,1,4,Graduate,Business Owner,1,Refinance,2601645.0,,,,1
Home,188107,4803070,12,1138419,1,1,Not Graduate,Business Owner,22,Business Expansion,6749388.0,,,,0
Home,199650,2627337,24,588388,0,3,Not Graduate,Salaried,23,Business Expansion,3916725.0,,,,0
Home,25834,2122040,36,388926,0,0,Graduate,Business Owner,10,Purchase,3226692.0,,,,0
Home,44164,614301,180,32813,0,0,Graduate,Freelancer,2,Purchase,1630315.0,,,,0
Home,35474,3451154,180,188700,1,1,Not Graduate,Freelancer,23,Renovation,5448165.0,,,,0
Home,91178,4916238,360,588859,1,2,Not Graduate,Freelancer,21,Refinance,6420525.0,,,,1
Home,33616,4562797,120,1058961,1,1,Graduate,Freelancer,10,Education,5447317.0,,,,0
Home,134555,2276710,120,217068,1,4,Graduate,Salaried,22,Refinance,2825097.0,,,,1
Home,91178,990422,60,163470,1,2,Graduate,Salaried,26,Business Expansion,2376423.0,,,,1
Home,16151,2801435,24,637591,0,0,Graduate,Self-Employed,20,Business Expansion,4091052.0,,,,0
Home,167380,3533453,60,557110,1,3,Graduate,Self-Employed,21,Education,5351205.0,,,,1
Home,101146,4728233,60,574794,1,3,Not Graduate,Salaried,26,Purchase,6249726.0,,,,0
Home,28291,1576630,120,394350,1,1,Not Graduate,Business Owner,13,Renovation,2697122.0,,,,1
Home,120984,3516801,240,788144,1,1,Not Graduate,Freelancer,7,Education,5013920.0,,,,1
Home,33654,3486459,360,434388,0,4,Graduate,Freelancer,8,Purchase,5446707.0,,,,0
Home,169950,1366727,240,74785,1,1,Graduate,Salaried,19,Purchase,2261002.0,,,,1
Home,165171,4613245,120,676260,1,4,Not Graduate,Business Owner,2,Renovation,5796767.0,,,,1
Home,52717,214480,360,13097,1,0,Graduate,Self-Employed,18,Renovation,1789273.0,,,,1
Home,122123,4524023,180,1037286,1,4,Graduate,Freelancer,29,Education,5767772.0,,,,1
Home,191515,2444896,36,294688,1,1,Graduate,Salaried,28,Education,3850848.0,,,,1
Home,17397,1919561,12,116374,0,4,Graduate,Salaried,9,Renovation,3267617.0,,,,0
Home,139461,164510,120,46521,0,4,Not Graduate,Business Owner,2,Business Expansion,1829921.0,,,,0
Home,46489,573893,240,136077,1,3,Not Graduate,Freelancer,3,Purchase,795996.0,,,,1
Home,79577,3114544,36,709949,1,3,Not Graduate,Salaried,26,Refinance,4749610.0,,,,0
Home,30652,3400922,360,786779,0,1,Not Graduate,Salaried,24,Renovation,4515713.0,,,,0
Home,150216,655078,60,110407,1,0,Not Graduate,Business Owner,29,Purchase,1224610.0,,,,1
Home,80098,2935576,180,578309,0,4,Graduate,Self-Employed,23,Renovation,4860431.0,,,,0
Home,66065,999350,240,133665,1,2,Graduate,Self-Employed,28,Business Expansion,2136105.0,,,,1
Home,167643,4054129,12,1023602,1,3,Not Graduate,Salaried,25,Business Expansion,4612153.0,,,,0
Home,47992,4652828,12,836144,1,2,Not Graduate,Self-Employed,19,Education,5895873.0,,,,0
Home,157402,1809054,60,400978,0,4,Graduate,Freelancer,14,Renovation,2757170.0,,,,0
Home,72450,2802100,120,683693,1,0,Graduate,Salaried,21,Purchase,3480523.0,,,,1
Home,48896,4999661,24,615711,1,4,Graduate,Salaried,26,Education,6733032.0,,,,0
Home,67500,890890,240,129962,0,1,Graduate,Self-Employed,1,Education,2572169.0,,,,0
Home,61016,4241904,120,602942,0,3,Graduate,Salaried,9,Renovation,5442074.0,,,,0
Home,156247,2431066,36,258142,0,1,Graduate,Salaried,15,Business Expansion,3849700.0,,,,0
Home,115435,1701372,240,132335,1,3,Not Graduate,Salaried,2,Refinance,2371358.0,,,,1
Home,32599,1912817,180,557184,0,2,Not Graduate,Salaried,8,Business Expansion,3062324.0,,,,0
Home,70075,4625797,60,518183,0,2,Not Graduate,Freelancer,21,Purchase,6218748.0,,,,0
Home,85726,4002399,12,355706,1,3,Graduate,Business Owner,2,Purchase,4728143.0,,,,0
Home,153747,2253743,36,505614,0,1,Not Graduate,Self-Employed,7,Business Expansion,3177412.0,,,,0
Home,155830,2954154,12,279875,0,1,Graduate,Freelancer,29,Business Expansion,4280113.0,,,,0
Home,45386,2727670,120,475933,1,2,Not Graduate,Freelancer,23,Renovation,3303292.0,,,,1
Home,101400,2866975,12,383784,0,0,Graduate,Business Owner,3,Renovation,4573559.0,,,,0
Home,160167,2900588,24,271199,1,3,Not Graduate,Salaried,27,Education,4878794.0,,,,0
Home,112134,4911571,60,245747,1,4,Graduate,Business Owner,8,Purchase,5563990.0,,,,0
Home,182618,59446,240,17603,1,3,Graduate,Freelancer,20,Education,1095481.0,,,,1
Home,81056,1136715,36,171153,1,3,Graduate,Self-Employed,30,Purchase,2889012.0,,,,1
Home,23394,1198233,12,196107,0,1,Not Graduate,Freelancer,20,Refinance,2114277.0,,,,0
Home,169398,2131003,36,409116,0,1,Not Graduate,Freelancer,6,Purchase,3208711.0,,,,0
Home,168358,1962001,60,380982,1,1,Not Graduate,Freelancer,3,Renovation,2760951.0,,,,1
Home,162118,2702713,12,729543,0,4,Not Graduate,Salaried,16,Refinance,2965557.0,,,,0
Home,34218,3312431,36,310381,0,2,Not Graduate,Business Owner,19,Renovation,4161650.0,,,,0
Home,67323,4393635,360,925305,1,2,Not Graduate,Freelancer,21,Business Expansion,6311840.0,,,,1
Home,118171,1716782,60,205206,1,3,Graduate,Salaried,4,Renovation,3086911.0,,,,1
Home,85108,2906531,360,845782,0,4,Not Graduate,Freelancer,6,Renovation,3615173.0,,,,0
Home,168810,4652128,180,805709,1,4,Graduate,Self-Employed,14,Education,6204614.0,,,,1
Home,190016,2489580,60,406374,1,4,Not Graduate,Freelancer,8,Refinance,2703620.0,,,,1
Home,112688,1736045,240,488774,0,0,Graduate,Business Owner,30,Education,2522041.0,,,,0
Home,47947,923087,60,126332,1,4,Graduate,Self-Employed,8,Refinance,2786246.0,,,,1
Home,86432,88324,36,11641,1,2,Not Graduate,Self-Employed,27,Business Expansion,2013183.0,,,,1
Home,93651,1907562,12,456459,0,3,Not Graduate,Salaried,2,Purchase,2131050.0,,,,0
Home,116952,3042276,36,581335,1,1,Graduate,Freelancer,8,Business Expansion,4519936.0,,,,0
Home,197876,2083164,120,444861,0,1,Not Graduate,Business Owner,24,Renovation,4078016.0,,,,0
Home,95687,628892,12,139811,1,0,Graduate,Business Owner,13,Education,1057848.0,,,,1
Home,133991,3944070,24,935619,0,0,Not Graduate,Salaried,27,Purchase,5671149.0,,,,0
Home,196565,1578199,180,423823,0,3,Graduate,Freelancer,19,Business Expansion,1807347.0,,,,0
Home,41878,2555357,12,602966,0,1,Not Graduate,Business Owner,26,Renovation,2779346.0,,,,0
Home,59213,1484345,24,328971,0,2,Graduate,Salaried,10,Purchase,1731017.0,,,,0
Home,34220,4348648,120,652891,0,0,Not Graduate,Self-Employed,16,Business Expansion,6131583.0,,,,0
Home,133344,2028289,24,506450,0,1,Graduate,Business Owner,16,Purchase,2999131.0,,,,0
Home,49061,1826262,240,398227,1,1,Graduate,Business Owner,23,Renovation,2417947.0,,,,1
Home,109329,205912,180,42646,0,1,Not Graduate,Freelancer,19,Refinance,1293277.0,,,,0
Home,21559,1131725,24,179957,1,4,Not Graduate,Business Owner,15,Refinance,2818519.0,,,,0
Home,68640,1333382,60,288851,1,1,Not Graduate,Self-Employed,30,Purchase,1746940.0,,,,1
Home,53332,2520163,120,571105,0,3,Graduate,Salaried,4,Business Expansion,2738459.0,,,,0
Home,158993,1182928,240,101854,1,3,Graduate,Business Owner,19,Purchase,2118977.0,,,,1
Home,72154,3807810,60,589407,0,3,Not Graduate,Salaried,9,Business Expansion,5666731.0,,,,0
Home,94448,2141720,360,258665,1,2,Not Graduate,Freelancer,12,Business Expansion,3773445.0,,,,1
Home,15782,995515,180,219394,1,1,Graduate,Self-Employed,9,Education,1835232.0,,,,1
Home,75414,1524671,24,317601,1,4,Not Graduate,Salaried,6,Purchase,2341474.0,,,,0
Home,113096,1507387,120,100729,1,4,Graduate,Freelancer,8,Business Expansion,2828229.0,,,,1
Home,191478,1331941,24,112648,1,1,Not Graduate,Self-Employed,7,Business Expansion,2883343.0,,,,1
Home,35770,969164,240,112406,1,2,Graduate,Self-Employed,9,Purchase,2137533.0,,,,1
Home,168836,398467,240,30010,0,1,Graduate,Freelancer,19,Renovation,872525.0,,,,0
Home,196460,4284757,24,235069,0,0,Graduate,Salaried,10,Purchase,4502677.0,,,,0
Home,195085,766950,60,67062,1,0,Graduate,Self-Employed,25,Business Expansion,1027232.0,,,,1
Home,111683,399317,240,60297,0,4,Not Graduate,Salaried,12,Education,1815477.0,,,,0
Home,40825,4072798,36,763427,0,4,Not Graduate,Business Owner,15,Refinance,4379354.0,,,,0
Home,145588,3684565,36,1059485,1,3,Not Graduate,Salaried,22,Refinance,4934431.0,,,,0
Home,50043,1557708,360,347216,0,1,Not Graduate,Freelancer,11,Purchase,3125942.0,,,,0
Home,137966,2461016,12,386290,0,3,Graduate,Self-Employed,30,Education,3223120.0,,,,0
Home,59593,429630,120,112738,0,2,Graduate,Self-Employed,28,Business Expansion,2374755.0,,,,0
Home,178235,3703462,180,412652,0,1,Graduate,Self-Employed,17,Purchase,4853105.0,,,,0
Home,27322,3493114,60,831953,0,4,Not Graduate,Freelancer,13,Business Expansion,3829455.0,,,,0
Home,82042,2314236,240,287930,0,0,Graduate,Self-Employed,23,Education,4178804.0,,,,0
Home,110412,687049,24,118719,0,4,Graduate,Freelancer,0,Renovation,2202830.0,,,,0
Home,119229,3212080,36,379452,0,2,Graduate,Self-Employed,15,Business Expansion,5001833.0,,,,0
Home,187317,3649599,360,307171,0,2,Graduate,Business Owner,5,Renovation,5518148.0,,,,0
Home,93468,2411946,120,355147,0,2,Graduate,Freelancer,30,Refinance,3307557.0,,,,0
Home,77861,3406004,180,887615,1,2,Graduate,Business Owner,30,Renovation,4033867.0,,,,1
Home,116383,1375054,120,372675,0,0,Graduate,Self-Employed,26,Refinance,2233093.0,,,,0
Home,192104,3755397,36,209836,0,4,Graduate,Freelancer,28,Refinance,4779185.0,,,,0
Home,122160,4600353,12,1022107,0,1,Not Graduate,Freelancer,17,Renovation,6421656.0,,,,0
Home,67209,4441646,360,529801,1,4,Graduate,Business Owner,16,Business Expansion,4655296.0,,,,1
Home,28680,466651,12,38745,0,1,Not Graduate,Self-Employed,15,Purchase,2115475.0,,,,0
Home,188624,598447,60,147233,1,2,Not Graduate,Self-Employed,19,Education,2403739.0,,,,1
Home,82291,648800,120,156091,1,2,Graduate,Business Owner,12,Renovation,963243.0,,,,1
Home,165617,3613394,60,940604,0,2,Not Graduate,Business Owner,1,Education,4830684.0,,,,0
Home,48825,2196109,180,457858,0,4,Graduate,Self-Employed,19,Business Expansion,3795758.0,,,,0
Home,197854,227440,36,11712,0,2,Graduate,Business Owner,12,Renovation,1005467.0,,,,0
Home,19515,2598312,180,487840,1,1,Graduate,Salaried,23,Purchase,3685285.0,,,,0
Home,44103,1228986,36,239850,1,3,Not Graduate,Self-Employed,10,Business Expansion,3026196.0,,,,0
Home,84885,2788130,12,788843,1,1,Not Graduate,Salaried,25,Business Expansion,4454894.0,,,,0
Home,50822,2090115,120,429253,1,4,Not Graduate,Self-Employed,24,Education,4083161.0,,,,1
Home,138636,4089305,36,960413,0,4,Graduate,Freelancer,13,Education,4738416.0,,,,0
Home,164270,2497896,180,223211,1,3,Not Graduate,Salaried,13,Refinance,4080557.0,,,,1
Home,47955,4615237,24,360454,1,4,Not Graduate,Freelancer,26,Renovation,5450184.0,,,,0
Home,196759,1992957,240,180084,1,2,Graduate,Business Owner,22,Purchase,3438207.0,,,,1
Home,184696,4630984,60,371124,0,0,Not Graduate,Salaried,0,Education,5844064.0,,,,0
Home,37955,2286974,36,249032,0,2,Not Graduate,Freelancer,21,Education,3005937.0,,,,0
Home,77139,2354251,24,530709,1,3,Not Graduate,Salaried,13,Education,2829201.0,,,,0
Home,66923,2216451,24,522841,1,3,Graduate,Salaried,29,Business Expansion,4215835.0,,,,0
Home,98571,3368932,60,700752,1,2,Not Graduate,Freelancer,15,Education,5187364.0,,,,1
Home,187179,3234668,60,680773,0,0,Graduate,Business Owner,26,Purchase,4273804.0,,,,0
Home,110430,630800,60,106725,0,4,Not Graduate,Salaried,25,Refinance,1058979.0,,,,0
Home,193323,2810992,360,594529,0,0,Not Graduate,Freelancer,0,Refinance,4236160.0,,,,0
Home,175771,4482801,36,1089741,1,3,Not Graduate,Salaried,18,Renovation,5410940.0,,,,0
Home,189334,3412311,36,342414,1,3,Not Graduate,Salaried,2,Renovation,3927306.0,,,,1
Home,68908,2030359,120,428327,1,2,Graduate,Salaried,17,Purchase,2557409.0,,,,1
Home,114317,1314123,240,277328,1,4,Not Graduate,Business Owner,3,Education,3151685.0,,,,1
Home,16172,3170393,180,496053,0,2,Graduate,Freelancer,10,Renovation,3401997.0,,,,0
Home,179603,803340,240,71078,0,0,Not Graduate,Self-Employed,10,Refinance,2053603.0,,,,0
Home,59670,4934450,180,307765,0,4,Graduate,Salaried,20,Purchase,6553064.0,,,,0
Home,148837,1055458,360,164925,0,0,Graduate,Salaried,25,Purchase,2059379.0,,,,0
Home,161699,1491460,60,404679,1,0,Not Graduate,Salaried,27,Purchase,3122815.0,,,,1
Home,103251,3278606,60,684662,0,1,Not Graduate,Salaried,12,Education,4434574.0,,,,0
Home,35479,691712,36,195182,0,3,Graduate,Self-Employed,20,Education,1384285.0,,,,0
Home,159180,4153983,24,487306,0,1,Not Graduate,Salaried,28,Business Expansion,5973872.0,,,,0
Home,190640,1805443,240,339621,1,2,Graduate,Self-Employed,17,Business Expansion,3602216.0,,,,1
Home,179787,1065365,360,192819,1,2,Not Graduate,Business Owner,23,Refinance,1469101.0,,,,1
Home,160510,3954397,120,437165,1,1,Not Graduate,Freelancer,20,Refinance,5717707.0,,,,1
Home,172816,3846417,12,552175,1,4,Not Graduate,Business Owner,20,Purchase,5028481.0,,,,0
Home,121055,2637809,360,430554,1,1,Graduate,Self-Employed,8,Renovation,4043991.0,,,,1
Home,117058,1217366,60,313440,0,2,Graduate,Freelancer,22,Purchase,1452738.0,,,,0
Home,89954,3353135,240,516278,1,0,Not Graduate,Salaried,29,Renovation,3805279.0,,,,1
Home,113937,2021494,360,134079,0,0,Not Graduate,Self-Employed,2,Education,3848773.0,,,,0
Home,191969,4426295,60,461790,1,1,Graduate,Business Owner,11,Renovation,5247534.0,,,,1
Home,172896,3478351,24,421024,1,0,Graduate,Business Owner,6,Education,3881874.0,,,,0
Home,62755,3914391,360,1016191,1,0,Not Graduate,Salaried,14,Business Expansion,5611467.0,,,,1
Home,146015,1153029,240,230622,0,0,Graduate,Business Owner,18,Purchase,1955365.0,,,,0
Home,34955,3942636,36,983344,0,0,Not Graduate,Self-Employed,8,Business Expansion,5471053.0,,,,0
Home,103507,3198394,240,208337,1,1,Graduate,Self-Employed,24,Renovation,5142626.0,,,,1
Home,145624,579036,120,120756,0,4,Not Graduate,Self-Employed,6,Education,2403202.0,,,,0
Home,159379,2949809,360,848407,0,1,Not Graduate,Freelancer,16,Renovation,3629263.0,,,,0
Home,28854,2043017,36,189682,0,3,Not Graduate,Self-Employed,23,Business Expansion,3388049.0,,,,0
Home,19501,2652381,360,747154,0,4,Not Graduate,Business Owner,25,Renovation,4276396.0,,,,0
Home,79452,472514,120,141597,0,0,Graduate,Business Owner,14,Business Expansion,1408545.0,,,,0
Home,78419,1846829,360,302004,1,3,Graduate,Business Owner,1,Education,2706253.0,,,,1
Home,115502,4827421,180,1245765,0,3,Not Graduate,Salaried,29,Renovation,5548495.0,,,,0
Home,101825,2108516,60,158767,1,3,Not Graduate,Salaried,24,Purchase,3340186.0,,,,1
Home,98141,4901663,60,396968,1,1,Not Graduate,Freelancer,9,Education,5356687.0,,,,0
Home,194296,2335362,180,242193,0,3,Not Graduate,Self-Employed,23,Business Expansion,3756208.0,,,,0
Home,54092,1372345,24,192773,0,0,Graduate,Freelancer,5,Purchase,2509281.0,,,,0
Home,92511,1664637,360,302047,0,1,Not Graduate,Salaried,0,Refinance,2712674.0,,,,0
Home,83348,1038845,180,198541,1,4,Graduate,Salaried,14,Renovation,2078585.0,,,,1
Home,168508,4081843,12,309583,0,0,Not Graduate,Salaried,17,Business Expansion,5545674.0,,,,0
Home,56320,2237709,12,252128,1,4,Graduate,Business Owner,10,Refinance,3906885.0,,,,0
Home,36133,2179483,180,444772,1,2,Graduate,Business Owner,30,Renovation,2880693.0,,,,1
Home,109791,3726925,360,622098,0,4,Graduate,Self-Employed,19,Renovation,5280513.0,,,,0
Home,54750,1188121,60,117812,0,0,Not Graduate,Freelancer,4,Education,2422474.0,,,,0
Home,144446,1179571,120,217075,1,0,Not Graduate,Business Owner,7,Education,2869447.0,,,,1
Home,68455,2052803,180,330032,1,4,Not Graduate,Business Owner,0,Renovation,3123404.0,,,,1
Home,135116,3304045,60,477828,0,1,Not Graduate,Salaried,24,Purchase,3675193.0,,,,0
Home,199517,2396944,36,524274,1,0,Graduate,Business Owner,5,Business Expansion,3337866.0,,,,1
Home,138087,4749472,360,1058238,1,4,Graduate,Freelancer,12,Education,5509446.0,,,,1
Home,159664,667049,12,101427,1,2,Not Graduate,Business Owner,0,Purchase,1241879.0,,,,1
Home,43435,976546,60,230711,1,0,Graduate,Self-Employed,0,Purchase,2439700.0,,,,1
Home,191858,3324510,180,886098,1,0,Not Graduate,Self-Employed,10,Renovation,3806949.0,,,,1
Home,20107,2760610,120,238749,1,2,Not Graduate,Self-Employed,21,Education,4174527.0,,,,0
Home,57127,3779245,60,853931,1,2,Not Graduate,Business Owner,15,Renovation,5318110.0,,,,0
Home,176481,1340947,180,348622,0,1,Not Graduate,Salaried,16,Purchase,2566070.0,,,,0
Home,52329,4103853,60,1092794,1,2,Graduate,Salaried,12,Purchase,4968801.0,,,,0
Home,83288,321950,24,26539,1,2,Graduate,Business Owner,18,Education,1745374.0,,,,1
Home,139267,1629320,60,420720,1,3,Graduate,Business Owner,29,Education,3485681.0,,,,1
Home,50250,4660277,180,728323,0,1,Graduate,Self-Employed,13,Refinance,5552841.0,,,,0
Home,142038,2075105,240,445316,0,4,Graduate,Business Owner,2,Business Expansion,3336572.0,,,,0
Home,90443,321964,24,66287,0,0,Graduate,Salaried,19,Renovation,2268025.0,,,,0
Home,191909,3437470,120,725534,1,1,Not Graduate,Freelancer,30,Business Expansion,3984742.0,,,,1
Home,114839,1381397,60,193745,0,3,Not Graduate,Business Owner,3,Refinance,2546063.0,,,,0
Home,123848,4161851,360,648767,0,4,Not Graduate,Salaried,27,Renovation,6056666.0,,,,0
Home,41930,4652818,120,418997,0,2,Not Graduate,Business Owner,13,Refinance,5018418.0,,,,0
Home,68803,4066734,120,764365,0,3,Graduate,Self-Employed,14,Education,4767284.0,,,,0
Home,190677,4644010,24,324471,0,4,Graduate,Freelancer,14,Education,6148810.0,,,,0
Home,59483,2946027,24,211157,0,2,Not Graduate,Self-Employed,0,Refinance,3414789.0,,,,0
Home,119588,3181135,360,208287,1,2,Not Graduate,Business Owner,20,Purchase,4455447.0,,,,1
Home,58769,4289264,120,331329,0,3,Graduate,Freelancer,9,Renovation,4767887.0,,,,0
Home,60835,1177133,12,346422,0,3,Not Graduate,Salaried,23,Renovation,1919990.0,,,,0
Home,156074,958006,360,155474,0,1,Not Graduate,Freelancer,2,Education,1920605.0,,,,0
Home,85984,4359433,240,828793,0,0,Not Graduate,Salaried,24,Business Expansion,5437564.0,,,,0
Home,191446,4681683,24,1250859,1,3,Graduate,Business Owner,23,Refinance,5010431.0,,,,0
Home,159800,4965187,240,539826,0,0,Graduate,Salaried,13,Business Expansion,5976978.0,,,,0
Home,83182,4404816,180,457599,1,1,Graduate,Salaried,10,Renovation,4675234.0,,,,1
Home,69190,1670403,36,363786,1,1,Graduate,Business Owner,23,Purchase,3586398.0,,,,0
Home,174803,562514,36,59375,0,2,Graduate,Self-Employed,19,Business Expansion,1470462.0,,,,0
Home,82165,4110898,12,569960,0,4,Graduate,Salaried,15,Refinance,4695582.0,,,,0
Home,186776,247428,240,46556,1,2,Not Graduate,Self-Employed,22,Renovation,985313.0,,,,1
Home,48910,2066113,180,378565,0,3,Not Graduate,Freelancer,29,Renovation,3567225.0,,,,0
Home,51739,3815648,360,912291,1,3,Not Graduate,Business Owner,21,Business Expansion,4235821.0,,,,1
Home,41832,3172926,60,652746,0,1,Graduate,Business Owner,24,Purchase,4336374.0,,,,0
Home,109393,3434127,60,1025014,1,2,Graduate,Freelancer,29,Refinance,4406706.0,,,,1
Home,183121,3035011,60,155927,1,2,Not Graduate,Salaried,28,Business Expansion,3896076.0,,,,1
Home,161382,1196877,36,68289,1,0,Not Graduate,Freelancer,24,Education,2283893.0,,,,1
Home,144015,3390178,12,940821,0,1,Graduate,Salaried,17,Refinance,4170232.0,,,,0
Home,193356,2514978,120,519222,1,3,Not Graduate,Self-Employed,19,Renovation,3497392.0,,,,1
Home,96732,4612485,60,1327870,1,1,Graduate,Freelancer,21,Education,6176692.0,,,,0
Home,171907,1877701,60,436863,0,3,Not Graduate,Business Owner,27,Purchase,2961782.0,,,,0
Home,45561,2709882,60,234521,0,3,Not Graduate,Business Owner,24,Business Expansion,4242893.0,,,,0
Home,131978,4606260,180,485084,1,3,Graduate,Salaried,21,Purchase,5380748.0,,,,1
Home,100289,819048,180,154326,0,1,Graduate,Freelancer,20,Education,1339552.0,,,,0
Home,150634,4898266,12,1031256,1,0,Not Graduate,Salaried,14,Renovation,5454855.0,,,,0
Home,144836,2417487,36,155860,0,4,Not Graduate,Freelancer,23,Renovation,3896601.0,,,,0
Home,76129,4251191,12,1156756,1,1,Not Graduate,Business Owner,13,Purchase,5862046.0,,,,0
Home,63580,3620871,36,1032847,1,0,Graduate,Self-Employed,17,Refinance,4126918.0,,,,0
Home,169326,1195675,120,194194,0,0,Graduate,Self-Employed,2,Purchase,1746640.0,,,,0
Home,122189,1842447,24,393033,1,0,Graduate,Salaried,21,Refinance,2395763.0,,,,1
Home,184818,3195921,60,622811,1,3,Not Graduate,Salaried,18,Purchase,3848027.0,,,,1
Home,29917,1344943,24,384860,1,3,Not Graduate,Self-Employed,3,Purchase,2423888.0,,,,0
Home,156331,3147199,120,396363,0,2,Graduate,Salaried,1,Refinance,3373843.0,,,,0
Home,144531,4231369,360,870609,0,1,Graduate,Self-Employed,3,Renovation,5325964.0,,,,0
Home,43268,1939655,36,238973,0,3,Graduate,Salaried,3,Business Expansion,3178550.0,,,,0
Home,78497,1391219,36,300287,0,4,Not Graduate,Self-Employed,1,Renovation,2048782.0,,,,0
Home,176988,2587285,60,248981,1,0,Not Graduate,Freelancer,23,Education,3528798.0,,,,1
Home,16727,510963,24,134887,0,3,Graduate,Salaried,16,Education,2040602.0,,,,0
Home,90498,3286903,180,886056,0,4,Not Graduate,Salaried,17,Business Expansion,3761961.0,,,,0
Home,30529,1202747,180,301351,1,1,Graduate,Freelancer,16,Business Expansion,2966532.0,,,,1
Home,83436,176054,180,17231,0,1,Graduate,Self-Employed,23,Renovation,1791336.0,,,,0
Home,32798,2336613,240,654864,0,2,Graduate,Freelancer,3,Refinance,2865919.0,,,,0
Home,128505,3209938,60,642450,1,2,Graduate,Freelancer,16,Renovation,5134386.0,,,,1
Home,195607,2010686,240,171827,1,1,Not Graduate,Freelancer,15,Renovation,3605448.0,,,,1
Home,79450,4961602,24,981434,0,0,Not Graduate,Salaried,9,Business Expansion,5228786.0,,,,0
Home,165188,1463669,36,76678,0,0,Graduate,Freelancer,2,Education,2371563.0,,,,0
Home,100502,2151528,180,621173,1,2,Graduate,Freelancer,15,Renovation,3720845.0,,,,1
Personal,108604,519800,180,46859,0,2,Not Graduate,Business Owner,13,Business Expansion,,,,,0
Personal,157651,1217747,240,249554,1,1,Graduate,Business Owner,4,Renovation,,,,,1
Personal,68150,2851341,240,176450,0,4,Not Graduate,Salaried,21,Purchase,,,,,0
Personal,17054,4372005,12,375942,1,3,Not Graduate,Self-Employed,2,Purchase,,,,,0
Personal,107034,4972045,36,792508,1,2,Graduate,Business Owner,15,Business Expansion,,,,,0
Personal,52040,184619,120,9323,0,3,Not Graduate,Freelancer,0,Renovation,,,,,0
Personal,196282,4208549,12,696653,1,3,Not Graduate,Business Owner,18,Refinance,,,,,0
Personal,124928,477702,24,119561,1,0,Not Graduate,Salaried,8,Refinance,,,,,1
Personal,39675,4520624,24,1204729,0,3,Graduate,Self-Employed,4,Refinance,,,,,0
Personal,102466,4298659,360,1192761,0,3,Not Graduate,Self-Employed,19,Renovation,,,,,0
Personal,29042,1645531,24,98246,0,4,Graduate,Business Owner,0,Education,,,,,0
Personal,68094,3498946,120,627222,0,3,Graduate,Freelancer,28,Refinance,,,,,0
Personal,54676,3857559,36,1030287,1,0,Not Graduate,Salaried,6,Purchase,,,,,0
Personal,137248,577394,360,152727,0,1,Graduate,Self-Employed,3,Education,,,,,0
Personal,39096,2129610,120,260615,1,4,Not Graduate,Self-Employed,3,Business Expansion,,,,,1
Personal,52476,1194255,360,286177,1,0,Graduate,Salaried,16,Education,,,,,1
Personal,75235,2960808,240,667327,1,3,Not Graduate,Business Owner,3,Business Expansion,,,,,1
Personal,27606,4636011,36,743783,0,2,Not Graduate,Salaried,27,Education,,,,,0
