Loan_Type,Income,LoanAmount,Tenure,DownPayment,Credit_History,Dependents,Education,EmploymentType,Experience,LoanPurpose,PropertyValue,GoldValue,SecurityValue,CoApplicantIncome,Loan_Approved
Gold,126923,4063757,360,269624,0,4,Not Graduate,Self-Employed,26,Renovation,,4104827.0,,,0
Gold,156044,4241864,180,259233,0,3,Graduate,Self-Employed,25,Renovation,,4287577.0,,,0
Gold,39504,4379051,240,1298598,0,4,Graduate,Business Owner,12,Refinance,,4398157.0,,,0
Gold,170966,3674124,24,958465,1,2,Not Graduate,Freelancer,22,Refinance,,3692158.0,,,0
Gold,130927,180300,240,27370,1,1,Graduate,Self-Employed,29,Business Expansion,,187324.0,,,1
Gold,23054,927221,180,239737,0,3,Graduate,Salaried,13,Purchase,,933785.0,,,0
Gold,177000,2972721,12,158326,0,0,Not Graduate,Salaried,14,Renovation,,3001731.0,,,0
Gold,23619,3757701,12,438145,0,2,Not Graduate,Self-Employed,7,Business Expansion,,3775389.0,,,0
Gold,177110,3419610,360,966505,0,2,Not Graduate,Salaried,15,Business Expansion,,3441365.0,,,0
Gold,48952,1948515,120,307264,0,0,Not Graduate,Self-Employed,28,Education,,1988207.0,,,0
Gold,157091,3362719,240,313807,0,4,Not Graduate,Freelancer,16,Purchase,,3407910.0,,,0
Gold,83942,2517250,120,718605,1,4,Graduate,Freelancer,10,Refinance,,2556823.0,,,1
Gold,18092,3621332,240,514858,0,0,Not Graduate,Self-Employed,1,Renovation,,3637279.0,,,0
Gold,82642,2779037,180,339506,0,3,Graduate,Self-Employed,9,Refinance,,2786014.0,,,0
Gold,134801,991646,36,99269,1,1,Graduate,Self-Employed,28,Business Expansion,,1040708.0,,,1
Gold,84649,3319806,120,939565,1,4,Not Graduate,Salaried,19,Refinance,,3363237.0,,,1
Gold,183324,3478492,60,287895,1,4,Not Graduate,Business Owner,20,Education,,3515265.0,,,1
Gold,168795,2296956,12,276600,1,0,Graduate,Business Owner,12,Purchase,,2331079.0,,,0
Gold,81399,3395062,60,182030,1,4,Not Graduate,Self-Employed,26,Purchase,,3400695.0,,,0
Gold,126277,1940916,120,266778,1,0,Graduate,Salaried,8,Education,,1972956.0,,,1
Gold,16854,1032845,24,191145,1,3,Not Graduate,Salaried,3,Renovation,,1080777.0,,,0
Gold,88214,4643022,120,958376,1,2,Graduate,Salaried,7,Purchase,,4682466.0,,,1
Gold,84205,3320080,120,201739,0,0,Not Graduate,Business Owner,20,Purchase,,3354663.0,,,0
Gold,55741,2450555,36,240687,1,0,Not Graduate,Freelancer,24,Renovation,,2461010.0,,,0
Gold,41033,1869111,12,140755,0,4,Graduate,Business Owner,29,Refinance,,1901102.0,,,0
Gold,18548,3957042,120,633247,0,0,Not Graduate,Freelancer,18,Purchase,,3991009.0,,,0
Gold,144991,2710834,60,454557,1,3,Not Graduate,Self-Employed,16,Refinance,,2719681.0,,,1
Gold,192331,660503,360,116616,0,2,Graduate,Business Owner,9,Purchase,,685322.0,,,0
Gold,58132,1589047,12,315028,0,1,Graduate,Business Owner,27,Renovation,,1598617.0,,,0
Gold,176658,4766123,240,345972,1,2,Not Graduate,Salaried,24,Education,,4784790.0,,,1
Gold,161768,2125714,60,558289,1,0,Not Graduate,Freelancer,16,Renovation,,2135483.0,,,1
Gold,178217,1948925,120,428461,0,0,Not Graduate,Self-Employed,18,Business Expansion,,1969274.0,,,0
Gold,151353,2021026,240,501876,0,4,Not Graduate,Self-Employed,2,Purchase,,2069642.0,,,0
Gold,112553,4825063,240,1035513,1,3,Graduate,Business Owner,9,Education,,4841021.0,,,1
Gold,176698,3036742,60,209053,1,2,Not Graduate,Salaried,11,Business Expansion,,3084655.0,,,1
Gold,74582,3944325,60,1095766,1,1,Not Graduate,Salaried,24,Education,,3955315.0,,,0
Gold,167821,2778915,60,249994,1,0,Not Graduate,Business Owner,0,Education,,2803634.0,,,1
Gold,27820,1415882,180,133106,0,1,Not Graduate,Salaried,22,Purchase,,1452864.0,,,0
Gold,106925,3927142,12,324318,0,2,Graduate,Salaried,19,Renovation,,3935087.0,,,0
Gold,45865,4791188,360,1249139,1,1,Graduate,Freelancer,26,Purchase,,4826622.0,,,1
Gold,51556,3048444,12,471561,0,2,Not Graduate,Freelancer,3,Refinance,,3070960.0,,,0
Gold,194969,1913763,60,195400,1,1,Not Graduate,Freelancer,24,Education,,1963400.0,,,1
Gold,159280,71111,240,19767,1,1,Graduate,Self-Employed,2,Education,,97513.0,,,1
Gold,66069,3953349,12,411354,1,2,Not Graduate,Freelancer,9,Refinance,,3969769.0,,,0
Gold,21421,2281486,24,402423,0,2,Not Graduate,Business Owner,19,Refinance,,2299375.0,,,0
Gold,33507,4032564,180,635054,1,2,Not Graduate,Salaried,19,Refinance,,4054064.0,,,0
Gold,99722,4228561,36,441819,1,0,Graduate,Freelancer,12,Purchase,,4271008.0,,,0
Gold,176364,1445756,360,368590,0,1,Not Graduate,Salaried,23,Business Expansion,,1461237.0,,,0
Gold,187050,4922608,240,355893,0,1,Not Graduate,Self-Employed,6,Purchase,,4958903.0,,,0
Gold,88797,3758495,36,617358,1,2,Not Graduate,Business Owner,22,Education,,3808079.0,,,0
Gold,39669,874492,60,146665,1,2,Not Graduate,Self-Employed,7,Refinance,,888446.0,,,1
Gold,150498,3460525,36,982296,0,1,Graduate,Salaried,24,Business Expansion,,3479454.0,,,0
Gold,153380,814297,120,228751,0,4,Graduate,Self-Employed,14,Purchase,,833925.0,,,0
Gold,76194,2159530,36,158955,0,1,Not Graduate,Self-Employed,25,Renovation,,2200524.0,,,0
Gold,190777,2301541,24,336391,0,1,Not Graduate,Salaried,28,Education,,2348252.0,,,0
Gold,160312,2128199,12,131421,0,4,Graduate,Self-Employed,5,Purchase,,2161916.0,,,0
Gold,135001,4844362,240,1114473,1,3,Graduate,Business Owner,10,Education,,4871771.0,,,1
Gold,129284,1564498,120,88297,1,4,Graduate,Self-Employed,4,Purchase,,1595651.0,,,1
Gold,173998,873614,24,61451,0,2,Graduate,Salaried,14,Purchase,,904416.0,,,0
Gold,87374,4988519,12,1190366,0,4,Graduate,Freelancer,26,Business Expansion,,5023670.0,,,0
Gold,28217,3589330,12,1016425,0,1,Graduate,Freelancer,3,Renovation,,3601787.0,,,0
Gold,83063,709715,120,70146,1,3,Not Graduate,Salaried,6,Refinance,,721487.0,,,1
Gold,160636,3042863,24,252463,1,4,Graduate,Business Owner,26,Renovation,,3083352.0,,,0
Gold,149194,4155453,36,745317,1,1,Not Graduate,Salaried,1,Refinance,,4197301.0,,,0
Gold,100849,1784774,180,372016,1,4,Not Graduate,Self-Employed,10,Education,,1817146.0,,,1
Gold,70682,2691542,180,772033,0,1,Graduate,Self-Employed,9,Purchase,,2727870.0,,,0
Gold,196235,3519160,36,296198,1,3,Graduate,Freelancer,30,Purchase,,3524684.0,,,1
Gold,79325,1195648,12,62323,1,0,Not Graduate,Self-Employed,23,Education,,1223756.0,,,0
Gold,106891,4014160,120,1090684,1,3,Not Graduate,Business Owner,27,Renovation,,4031780.0,,,1
Gold,196929,4914967,120,1294146,0,2,Not Graduate,Self-Employed,6,Renovation,,4962380.0,,,0
Gold,143486,3579743,36,571774,0,0,Graduate,Freelancer,3,Education,,3611847.0,,,0
Gold,113673,1906958,180,178742,0,3,Graduate,Self-Employed,30,Refinance,,1941151.0,,,0
Gold,51070,277883,120,70386,1,1,Not Graduate,Self-Employed,5,Renovation,,296095.0,,,1
Gold,59377,1073621,180,153716,1,3,Not Graduate,Freelancer,19,Business Expansion,,1107349.0,,,1
Gold,127101,804645,180,177346,0,2,Not Graduate,Business Owner,2,Refinance,,842335.0,,,0
Gold,81935,1796094,36,247764,1,0,Graduate,Freelancer,14,Business Expansion,,1812168.0,,,0
Gold,106380,2679035,12,177309,0,2,Not Graduate,Self-Employed,0,Business Expansion,,2711203.0,,,0
Gold,174918,649225,240,109361,1,0,Graduate,Salaried,13,Business Expansion,,657853.0,,,1
Gold,96488,409706,240,55744,1,4,Graduate,Salaried,4,Purchase,,425909.0,,,1
Gold,78007,567201,120,120683,0,1,Graduate,Freelancer,27,Business Expansion,,609491.0,,,0
Gold,52579,3943824,36,1040117,1,4,Graduate,Self-Employed,0,Education,,3973709.0,,,0
Gold,72846,2502367,180,129026,1,2,Graduate,Self-Employed,26,Renovation,,2533578.0,,,1
Gold,95723,3800830,360,844137,0,0,Graduate,Self-Employed,14,Renovation,,3828314.0,,,0
Gold,183853,88798,36,23263,0,4,Not Graduate,Freelancer,17,Purchase,,95336.0,,,0
Gold,122437,2137131,360,199952,0,0,Not Graduate,Salaried,13,Business Expansion,,2186757.0,,,0
Gold,98524,2860743,24,369415,0,3,Graduate,Self-Employed,2,Education,,2900165.0,,,0
Gold,156307,2382221,12,277568,1,0,Not Graduate,Salaried,1,Education,,2431568.0,,,0
Gold,24724,3951794,240,746634,1,0,Not Graduate,Salaried,9,Refinance,,3982539.0,,,0
Gold,47382,303956,360,64162,1,4,Graduate,Business Owner,29,Business Expansion,,349662.0,,,1
Gold,155664,528864,60,144301,1,0,Graduate,Business Owner,15,Purchase,,545147.0,,,1
Gold,188035,3952433,36,906741,1,0,Graduate,Business Owner,0,Renovation,,3961433.0,,,1
Gold,153817,768432,180,223319,0,2,Not Graduate,Business Owner,5,Purchase,,808707.0,,,0
Gold,157632,4269476,240,728158,0,3,Graduate,Business Owner,9,Education,,4307171.0,,,0
Gold,90078,3179864,24,397347,1,2,Graduate,Self-Employed,11,Business Expansion,,3210887.0,,,0
Gold,80514,134471,36,26103,1,4,Not Graduate,Freelancer,18,Renovation,,166525.0,,,1
Gold,195760,284673,60,72728,0,0,Not Graduate,Business Owner,3,Education,,333818.0,,,0
Gold,73344,3632953,360,561462,1,2,Graduate,Business Owner,30,Renovation,,3652534.0,,,1
Gold,151340,2400671,60,575692,0,2,Graduate,Business Owner,15,Refinance,,2414213.0,,,0
Gold,78284,259137,60,59352,1,2,Graduate,Business Owner,26,Purchase,,289092.0,,,1
Gold,110967,4555049,60,432913,1,0,Graduate,Self-Employed,2,Purchase,,4601370.0,,,0
Gold,160753,585788,12,137247,0,0,Graduate,Self-Employed,25,Refinance,,635580.0,,,0
Gold,198680,2499185,60,358415,0,2,Graduate,Self-Employed,1,Refinance,,2537338.0,,,0
Gold,57247,4539398,360,529130,0,3,Graduate,Self-Employed,9,Renovation,,4565329.0,,,0
Gold,169940,325942,240,27092,1,4,Not Graduate,Business Owner,28,Business Expansion,,340552.0,,,1
Gold,64633,2071403,360,372591,0,3,Graduate,Self-Employed,4,Refinance,,2104038.0,,,0
Gold,62129,1614518,36,162052,0,3,Graduate,Business Owner,29,Business Expansion,,1662111.0,,,0
Gold,72380,3999426,180,1094866,1,2,Not Graduate,Self-Employed,20,Refinance,,4030202.0,,,1
Gold,57640,4280546,12,634631,0,3,Graduate,Freelancer,19,Purchase,,4316229.0,,,0
Gold,197478,2401811,120,677873,1,0,Not Graduate,Self-Employed,3,Purchase,,2439311.0,,,1
Gold,75011,4113376,240,955530,1,1,Not Graduate,Self-Employed,15,Renovation,,4124981.0,,,1
Gold,18032,3729298,24,655951,1,3,Not Graduate,Salaried,16,Business Expansion,,3770982.0,,,0
Gold,22026,888072,240,179940,0,1,Graduate,Business Owner,27,Education,,933059.0,,,0
Gold,45687,4233240,120,1132716,1,1,Graduate,Salaried,5,Education,,4257434.0,,,0
Gold,177528,1425343,60,316250,1,4,Graduate,Self-Employed,7,Business Expansion,,1471655.0,,,1
Gold,197635,2248879,360,536131,1,2,Graduate,Freelancer,16,Renovation,,2273051.0,,,1
Gold,80071,4246608,60,248509,1,0,Not Graduate,Business Owner,29,Education,,4286345.0,,,0
Gold,108548,3985671,24,378305,1,3,Not Graduate,Salaried,6,Renovation,,4013019.0,,,0
Gold,69765,3972268,360,936122,1,0,Graduate,Freelancer,16,Education,,4001661.0,,,1
Gold,111429,744550,360,99383,1,3,Graduate,Freelancer,2,Renovation,,776001.0,,,1
Gold,60276,1960374,60,199146,0,4,Not Graduate,Freelancer,20,Business Expansion,,1969457.0,,,0
Gold,185208,439534,12,128106,0,1,Graduate,Self-Employed,22,Education,,475998.0,,,0
Gold,94563,3699742,60,566917,1,3,Graduate,Salaried,11,Education,,3736427.0,,,0
Gold,95317,1841960,180,101573,1,0,Graduate,Freelancer,22,Renovation,,1888525.0,,,1
Gold,145098,1655025,24,197117,0,2,Graduate,Salaried,23,Refinance,,1683853.0,,,0
Gold,108331,4271882,180,284851,0,2,Not Graduate,Self-Employed,15,Business Expansion,,4306440.0,,,0
Gold,76378,4360284,12,1048004,1,0,Graduate,Salaried,4,Purchase,,4406827.0,,,0
Gold,156701,140357,360,38509,1,3,Graduate,Business Owner,21,Education,,172676.0,,,1
Gold,27323,2997357,24,850456,1,1,Graduate,Freelancer,1,Education,,3042542.0,,,0
Gold,19440,4942251,120,384723,0,4,Graduate,Freelancer,21,Renovation,,4984602.0,,,0
Gold,172030,630632,60,150053,1,0,Not Graduate,Self-Employed,14,Purchase,,639306.0,,,1
Gold,39985,686706,120,115571,0,1,Graduate,Salaried,28,Education,,723346.0,,,0
Gold,113443,4873793,180,1088645,0,0,Not Graduate,Business Owner,17,Purchase,,4921998.0,,,0
Gold,124725,1092360,60,278455,0,1,Not Graduate,Salaried,25,Renovation,,1131472.0,,,0
Gold,44524,657700,120,80878,1,2,Not Graduate,Business Owner,11,Education,,690256.0,,,1
Gold,32166,4445569,120,918374,0,3,Graduate,Freelancer,29,Purchase,,4491783.0,,,0
Gold,159843,3434771,60,430732,0,2,Not Graduate,Freelancer,9,Purchase,,3478689.0,,,0
Gold,91858,1029290,360,238971,1,2,Graduate,Self-Employed,12,Renovation,,1059808.0,,,1
Gold,110366,2857723,120,736637,1,0,Graduate,Salaried,0,Business Expansion,,2889962.0,,,1
Gold,75838,1629389,24,332963,0,2,Graduate,Self-Employed,13,Refinance,,1671651.0,,,0
Gold,185299,2595374,60,362928,1,4,Not Graduate,Self-Employed,18,Purchase,,2608583.0,,,1
Gold,91473,3489029,180,942409,0,1,Graduate,Self-Employed,24,Business Expansion,,3531749.0,,,0
Gold,177987,2753300,36,756514,0,2,Not Graduate,Salaried,30,Purchase,,2791359.0,,,0
Gold,184815,2383150,120,275931,1,3,Not Graduate,Business Owner,3,Renovation,,2392608.0,,,1
Gold,50134,3060930,60,580467,0,2,Not Graduate,Freelancer,8,Refinance,,3081910.0,,,0
Gold,48630,3633033,24,328967,1,2,Graduate,Salaried,5,Education,,3641910.0,,,0
Gold,61260,1533463,360,432022,1,0,Not Graduate,Business Owner,12,Education,,1554932.0,,,1
Gold,112957,3466965,12,229341,0,1,Graduate,Salaried,3,Business Expansion,,3493705.0,,,0
Gold,87912,4331190,12,372797,1,1,Graduate,Salaried,26,Education,,4361051.0,,,0
Gold,113015,51695,360,12594,0,0,Not Graduate,Self-Employed,26,Refinance,,62237.0,,,0
Gold,150453,288012,120,74031,1,3,Not Graduate,Freelancer,6,Refinance,,293546.0,,,1
Gold,106359,977869,240,109517,0,1,Not Graduate,Freelancer,16,Business Expansion,,1003531.0,,,0
Gold,187331,260690,12,30457,1,4,Not Graduate,Freelancer,23,Business Expansion,,296086.0,,,1
Gold,59379,1710185,36,273997,1,3,Graduate,Freelancer,30,Purchase,,1724675.0,,,0
Gold,167558,842660,240,76459,0,4,Graduate,Salaried,25,Refinance,,847907.0,,,0
Gold,135877,1783854,120,477638,0,2,Not Graduate,Business Owner,26,Purchase,,1832684.0,,,0
Gold,30425,2526092,24,174059,0,3,Not Graduate,Salaried,18,Business Expansion,,2546888.0,,,0
Gold,67874,4291654,240,740146,1,2,Graduate,Business Owner,25,Education,,4337746.0,,,1
Gold,43175,796770,36,75099,1,2,Graduate,Freelancer,26,Refinance,,823946.0,,,1
Gold,85987,2768260,24,492022,0,3,Not Graduate,Freelancer,3,Refinance,,2788229.0,,,0
Gold,43369,4484484,12,536409,1,2,Graduate,Business Owner,6,Refinance,,4490326.0,,,0
Gold,110689,2068102,12,215003,0,4,Not Graduate,Salaried,29,Business Expansion,,2081627.0,,,0
Gold,189806,1940987,240,572504,1,4,Graduate,Business Owner,7,Education,,1968144.0,,,1
Gold,130389,3009550,240,365384,0,3,Graduate,Business Owner,22,Business Expansion,,3051205.0,,,0
Gold,120448,3744511,36,722717,1,1,Graduate,Salaried,4,Business Expansion,,3793548.0,,,0
Gold,158479,4853362,36,280029,0,3,Not Graduate,Self-Employed,19,Renovation,,4866004.0,,,0
